class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
A,0.38892504572868347,0.7509196996688843,-4.0436353287987004e-07,0.0,0.4546256363391876,0.7302659749984741,-0.01326807402074337,0.0,0.49817752838134766,0.6483584642410278,-0.012362005189061165,0.0,0.5100505352020264,0.566260576248169,-0.011682347394526005,0.0,0.5240232944488525,0.5156593918800354,-0.006130626425147057,0.0,0.4739352762699127,0.5834839344024658,-0.0007427804521284997,0.0,0.48712313175201416,0.5174733400344849,-0.020362477749586105,0.0,0.4824729561805725,0.5748596787452698,-0.02496463619172573,0.0,0.47141149640083313,0.6017677187919617,-0.024490676820278168,0.0,0.43942660093307495,0.5833277702331543,-0.002266575815156102,0.0,0.4512910544872284,0.5283975005149841,-0.02310793660581112,0.0,0.4497531056404114,0.5974709987640381,-0.023639574646949768,0.0,0.43961483240127563,0.6104488372802734,-0.018941642716526985,0.0,0.4052225947380066,0.590878963470459,-0.007848464883863926,0.0,0.41755539178848267,0.5443763732910156,-0.03307915851473808,0.0,0.4192882180213928,0.6113369464874268,-0.021827559918165207,0.0,0.4108271300792694,0.6222963333129883,-0.008136606775224209,0.0,0.3677659332752228,0.6018343567848206,-0.014187714084982872,0.0,0.38313835859298706,0.5672507286071777,-0.02983093075454235,0.0,0.3897250294685364,0.6113128662109375,-0.01955624483525753,0.0,0.3833152651786804,0.622456967830658,-0.008048121817409992,0.0
A,0.39050668478012085,0.7509164810180664,-3.969910835621704e-07,0.0,0.4555094838142395,0.7289831638336182,-0.014448761940002441,0.0,0.497794508934021,0.6463162302970886,-0.014220275916159153,0.0,0.5090135931968689,0.5647890567779541,-0.01409054920077324,0.0,0.5228689312934875,0.5131020545959473,-0.008987966924905777,0.0,0.47221532464027405,0.5811107754707336,-0.002155614085495472,0.0,0.4859332740306854,0.5166292786598206,-0.02336781471967697,0.0,0.4825441241264343,0.5735094547271729,-0.028513433411717415,0.0,0.4712977409362793,0.6022799015045166,-0.027909284457564354,0.0,0.43800655007362366,0.5820605754852295,-0.0033303708769381046,0.0,0.45152974128723145,0.5283545255661011,-0.025896787643432617,0.0,0.4499334990978241,0.597806453704834,-0.02650068886578083,0.0,0.4391399025917053,0.6126444935798645,-0.02139979600906372,0.0,0.40378352999687195,0.5903565287590027,-0.008882702328264713,0.0,0.4187312126159668,0.5475433468818665,-0.03618047758936882,0.0,0.4193650782108307,0.614194929599762,-0.025781096890568733,0.0,0.40934914350509644,0.624962329864502,-0.012049605138599873,0.0,0.3667522668838501,0.6024314761161804,-0.015209914185106754,0.0,0.3853181302547455,0.5703029632568359,-0.032399531453847885,0.0,0.3909066617488861,0.6133745908737183,-0.023137444630265236,0.0,0.3823552131652832,0.6231446862220764,-0.012101591564714909,0.0
A,0.3901706039905548,0.7514905333518982,-4.185297370895569e-07,0.0,0.45491647720336914,0.7299299240112305,-0.014679129235446453,0.0,0.49657610058784485,0.6439311504364014,-0.014229418709874153,0.0,0.5062424540519714,0.5621744990348816,-0.013632805086672306,0.0,0.5208835005760193,0.5108790993690491,-0.00784164760261774,0.0,0.46844595670700073,0.5770612359046936,-0.0023511582985520363,0.0,0.4837286174297333,0.5153251886367798,-0.023183362558484077,0.0,0.4818439483642578,0.5745353698730469,-0.02713809162378311,0.0,0.4696551561355591,0.6023030281066895,-0.025766581296920776,0.0,0.4348628520965576,0.5786669254302979,-0.003452375065535307,0.0,0.4519265294075012,0.5281850099563599,-0.026783498004078865,0.0,0.45052358508110046,0.6006537675857544,-0.027228740975260735,0.0,0.43651944398880005,0.6142255067825317,-0.02166343852877617,0.0,0.40140336751937866,0.587648868560791,-0.008992386981844902,0.0,0.42019468545913696,0.5501502752304077,-0.03851137310266495,0.0,0.42049312591552734,0.61978679895401,-0.02950448729097843,0.0,0.406910240650177,0.6275521516799927,-0.01618226058781147,0.0,0.3652878701686859,0.6005213260650635,-0.014965174719691277,0.0,0.38872030377388,0.5727211236953735,-0.034307245165109634,0.0,0.39323514699935913,0.6189319491386414,-0.026276888325810432,0.0,0.3803866505622864,0.6265168190002441,-0.015885500237345695,0.0
A,0.39290815591812134,0.7555569410324097,-4.0179594407163677e-07,0.0,0.45566070079803467,0.7281639575958252,-0.012910338118672371,0.0,0.49407878518104553,0.6395513415336609,-0.01269256416708231,0.0,0.5035764575004578,0.56096351146698,-0.012771934270858765,0.0,0.5166764259338379,0.508867621421814,-0.007497030310332775,0.0,0.4649585485458374,0.5741492509841919,-0.0026200360152870417,0.0,0.482275128364563,0.5136435627937317,-0.024174202233552933,0.0,0.48229312896728516,0.575190007686615,-0.028102297335863113,0.0,0.46925246715545654,0.6024295687675476,-0.026516703888773918,0.0,0.4323534071445465,0.5760480761528015,-0.004908618982881308,0.0,0.4514477849006653,0.5273421406745911,-0.028623871505260468,0.0,0.45164385437965393,0.6015152335166931,-0.028859250247478485,0.0,0.4359258711338043,0.6141063570976257,-0.023399315774440765,0.0,0.3991577923297882,0.5855991840362549,-0.011479601263999939,0.0,0.4215288758277893,0.5489534735679626,-0.04125446453690529,0.0,0.4231410026550293,0.6195458769798279,-0.03216937184333801,0.0,0.40688246488571167,0.6265822649002075,-0.01908729039132595,0.0,0.3634219169616699,0.5995525121688843,-0.01829349808394909,0.0,0.39177024364471436,0.5745566487312317,-0.037839364260435104,0.0,0.39650121331214905,0.6222078800201416,-0.029687728732824326,0.0,0.3801153600215912,0.6296617984771729,-0.019359039142727852,0.0
A,0.4009636342525482,0.7623920440673828,-2.643675429681025e-07,0.0,0.452436625957489,0.7157005667686462,-0.011265351437032223,0.0,0.478772908449173,0.6209449768066406,-0.015568430535495281,0.0,0.4820467531681061,0.5514085292816162,-0.021250464022159576,0.0,0.48885688185691833,0.49284452199935913,-0.020827097818255424,0.0,0.44157546758651733,0.544179379940033,-0.0027379686944186687,0.0,0.46928033232688904,0.5023526549339294,-0.026288967579603195,0.0,0.4740248918533325,0.5668383836746216,-0.030671807006001472,0.0,0.4606279134750366,0.5925889015197754,-0.02935381606221199,0.0,0.41173478960990906,0.5487854480743408,-0.009170002304017544,0.0,0.4520259499549866,0.5138621926307678,-0.034962695091962814,0.0,0.4563411474227905,0.5915605425834656,-0.03511235490441322,0.0,0.43920639157295227,0.6063014268875122,-0.029047947376966476,0.0,0.3838299512863159,0.5639873147010803,-0.019808802753686905,0.0,0.43002814054489136,0.545807957649231,-0.0513482429087162,0.0,0.4330959618091583,0.6197490692138672,-0.04253910109400749,0.0,0.41343820095062256,0.6294791102409363,-0.029289579018950462,0.0,0.3591374158859253,0.5886686444282532,-0.03069802187383175,0.0,0.40626809000968933,0.5825849175453186,-0.050740797072649,0.0,0.4078042507171631,0.6332971453666687,-0.04252497851848602,0.0,0.3850840926170349,0.6404954195022583,-0.03201848268508911,0.0
A,0.4015169143676758,0.7662325501441956,-3.5937986808676214e-07,0.0,0.4517172873020172,0.7144224643707275,-0.01038967352360487,0.0,0.4744521677494049,0.6212436556816101,-0.013641064055263996,0.0,0.4796088635921478,0.550840437412262,-0.018588978797197342,0.0,0.4828595817089081,0.4942668080329895,-0.017909493297338486,0.0,0.4335182011127472,0.5392333269119263,0.0022944873198866844,0.0,0.46831172704696655,0.5021634101867676,-0.02039673738181591,0.0,0.4755230247974396,0.5656638145446777,-0.02773679979145527,0.0,0.46206533908843994,0.5889555215835571,-0.029797401279211044,0.0,0.40453729033470154,0.5447726845741272,-0.004260700661689043,0.0,0.4500463008880615,0.5120823979377747,-0.028829995542764664,0.0,0.45777004957199097,0.5846271514892578,-0.030594320967793465,0.0,0.44128137826919556,0.6013144254684448,-0.02630135789513588,0.0,0.37873411178588867,0.5623993277549744,-0.015194213949143887,0.0,0.427714467048645,0.5465964674949646,-0.04365278780460358,0.0,0.434993714094162,0.6147816777229309,-0.03655648231506348,0.0,0.4169175326824188,0.6281630992889404,-0.025325661525130272,0.0,0.35705864429473877,0.5891165137290955,-0.026820145547389984,0.0,0.4061603248119354,0.5831269025802612,-0.04392727464437485,0.0,0.4111138880252838,0.6296927332878113,-0.037034958600997925,0.0,0.39077985286712646,0.641287088394165,-0.028025206178426743,0.0
A,0.3973446488380432,0.7660982012748718,-3.6883380971630686e-07,0.0,0.45009374618530273,0.7132125496864319,-0.011098746210336685,0.0,0.47307878732681274,0.619001030921936,-0.01435796357691288,0.0,0.477700412273407,0.5480305552482605,-0.019391827285289764,0.0,0.4776473939418793,0.4909464120864868,-0.018916338682174683,0.0,0.43111762404441833,0.5374655723571777,0.0034067388623952866,0.0,0.4687095284461975,0.4999372363090515,-0.020337311550974846,0.0,0.47604426741600037,0.5622614026069641,-0.02948312647640705,0.0,0.46259406208992004,0.5861995220184326,-0.032900627702474594,0.0,0.401699960231781,0.5436148047447205,-0.0030418129172176123,0.0,0.45074957609176636,0.510732889175415,-0.028976041823625565,0.0,0.45877552032470703,0.5810672640800476,-0.03197779878973961,0.0,0.4430032968521118,0.5995702147483826,-0.02822158671915531,0.0,0.37640810012817383,0.5625436305999756,-0.014169073663651943,0.0,0.4296572804450989,0.5483585000038147,-0.04353585094213486,0.0,0.43684425950050354,0.6152625679969788,-0.03737373650074005,0.0,0.41952213644981384,0.6302287578582764,-0.026410115882754326,0.0,0.35690462589263916,0.5904374122619629,-0.026240576058626175,0.0,0.4091082513332367,0.5848960876464844,-0.0440983884036541,0.0,0.4132031500339508,0.6307373046875,-0.03831455111503601,0.0,0.39301279187202454,0.6431072354316711,-0.029940469190478325,0.0
A,0.37967997789382935,0.7725058197975159,-3.691573624564626e-07,0.0,0.433908611536026,0.707912802696228,-0.003427636343985796,0.0,0.45198845863342285,0.6114016175270081,-0.005948424339294434,0.0,0.4553128182888031,0.5391112565994263,-0.01196761429309845,0.0,0.4571094512939453,0.4797797203063965,-0.012864298187196255,0.0,0.3939478099346161,0.5321695804595947,0.008006044663488865,0.0,0.4541497528553009,0.4965851604938507,-0.016951514407992363,0.0,0.46073341369628906,0.5572659373283386,-0.029531536623835564,0.0,0.44565120339393616,0.5810948014259338,-0.03554074466228485,0.0,0.37244004011154175,0.5428581237792969,-0.002029584953561425,0.0,0.44512200355529785,0.5184388160705566,-0.025922013446688652,0.0,0.44950345158576965,0.5826607346534729,-0.029253916814923286,0.0,0.43242064118385315,0.6015220880508423,-0.02756793424487114,0.0,0.35978418588638306,0.5653243064880371,-0.016206957399845123,0.0,0.4334511458873749,0.5534011125564575,-0.03994278609752655,0.0,0.43627846240997314,0.6121803522109985,-0.03301693871617317,0.0,0.4183228611946106,0.6281360983848572,-0.023895137012004852,0.0,0.3556511402130127,0.595328152179718,-0.03132573515176773,0.0,0.4206974506378174,0.5911425948143005,-0.04383279010653496,0.0,0.42235100269317627,0.6325076818466187,-0.037659354507923126,0.0,0.40316352248191833,0.6465015411376953,-0.030543994158506393,0.0
A,0.3732595145702362,0.7789710164070129,-4.0496425413039105e-07,0.0,0.43106991052627563,0.7008189558982849,0.0002547202166169882,0.0,0.4473555386066437,0.6068716049194336,-0.0013823587214574218,0.0,0.4492151141166687,0.5348485112190247,-0.007785867899656296,0.0,0.44954055547714233,0.4739278554916382,-0.009465645998716354,0.0,0.3831464946269989,0.5335386395454407,0.014367696829140186,0.0,0.4442655146121979,0.4974015951156616,-0.010583988390862942,0.0,0.45201051235198975,0.5559451580047607,-0.024402018636465073,0.0,0.4396636486053467,0.5820148587226868,-0.03148698806762695,0.0,0.3651638925075531,0.5437363386154175,0.002461666939780116,0.0,0.4417985677719116,0.5207139253616333,-0.022325996309518814,0.0,0.4448050260543823,0.582772970199585,-0.027941111475229263,0.0,0.4281466007232666,0.6043736934661865,-0.027677737176418304,0.0,0.3570132255554199,0.565619170665741,-0.013545692898333073,0.0,0.43629515171051025,0.557964563369751,-0.037205882370471954,0.0,0.4353538751602173,0.6149491667747498,-0.03272126615047455,0.0,0.41672655940055847,0.6331655979156494,-0.025186261162161827,0.0,0.35780614614486694,0.5955636501312256,-0.030367836356163025,0.0,0.42463377118110657,0.5945086479187012,-0.04293033853173256,0.0,0.42395663261413574,0.6341077089309692,-0.03900276497006416,0.0,0.4055352509021759,0.6476882696151733,-0.033511992543935776,0.0
A,0.3697991371154785,0.7788845300674438,-3.8344495578712667e-07,0.0,0.4313029944896698,0.6948848962783813,0.0036879433318972588,0.0,0.4446532726287842,0.6014193296432495,0.0032261221203953028,0.0,0.44491806626319885,0.533013105392456,-0.002860088599845767,0.0,0.44385045766830444,0.4731174111366272,-0.004291143734008074,0.0,0.37634482979774475,0.5352325439453125,0.015500376001000404,0.0,0.4375951588153839,0.49134939908981323,-0.008423575200140476,0.0,0.4500494599342346,0.5466607809066772,-0.02134115993976593,0.0,0.44039079546928406,0.5742499828338623,-0.02778943069279194,0.0,0.36120426654815674,0.5463390350341797,0.002209000289440155,0.0,0.44154155254364014,0.517227292060852,-0.020641174167394638,0.0,0.44617629051208496,0.5800575613975525,-0.024914909154176712,0.0,0.42920780181884766,0.6017208695411682,-0.02430965006351471,0.0,0.35684484243392944,0.5689718127250671,-0.0148726562038064,0.0,0.4388926029205322,0.5549342632293701,-0.03566398099064827,0.0,0.43818819522857666,0.6118517518043518,-0.029605131596326828,0.0,0.4194357991218567,0.6295295357704163,-0.022099466994404793,0.0,0.361607164144516,0.5995095372200012,-0.03271668776869774,0.0,0.42897918820381165,0.5946763753890991,-0.04271313175559044,0.0,0.42808640003204346,0.6335843801498413,-0.03775367885828018,0.0,0.40961453318595886,0.6466584801673889,-0.03251679614186287,0.0
